scope,comparison,metric,point_estimate,ci95_low,ci95_high,replicates,seed
source_equal_overall,B0-A0,precision5,0.021814196135218424,-0.0006269186793487479,0.04514399548592525,2000,20260807
source_equal_overall,B0-A0,recall5,0.04535661018905616,-0.007357375468796174,0.1009298675912874,2000,20260807
source_equal_overall,B0-A,ndcg5,0.05063416471769242,0.01423299458930148,0.09201370037518643,2000,20260807
source_equal_overall,B0-A,hit5,0.02201646194538664,-0.03796264270524899,0.08273200443206435,2000,20260807
source_equal_overall,B0-A,precision5,0.02234608542625254,0.007375697918407313,0.03865390611478075,2000,20260807
source_equal_overall,B0-A,recall5,0.03758181002835868,-0.0019476631457786891,0.08160385737443315,2000,20260807
source_equal_overall,B0-K,ndcg5,0.025115379940140726,-0.016339413387496827,0.07458088092983614,2000,20260807
source_equal_overall,B0-K,hit5,-0.004153543777043712,-0.07244704112726001,0.06985477873123419,2000,20260807
source_equal_overall,B0-K,precision5,0.017693305031827238,0.00019319427629668168,0.03650453776966648,2000,20260807
source_equal_overall,B0-K,recall5,0.009379478372887023,-0.0418708809678757,0.06719494290648038,2000,20260807
source_equal_overall,B0-LSTM,ndcg5,0.07362335948711558,0.03264448026218863,0.11874885549642278,2000,20260807
source_equal_overall,B0-LSTM,hit5,0.08635517356610119,0.012773216652310232,0.1638479766732695,2000,20260807
source_equal_overall,B0-LSTM,precision5,0.03329650467914007,0.012828056821173751,0.05576787995128643,2000,20260807
source_equal_overall,B0-LSTM,recall5,0.06792751028250048,0.017620380975079536,0.1235145415073487,2000,20260807
source_equal_overall,B0-MB,ndcg5,0.0651487302064428,0.014623718037514152,0.1211885673932235,2000,20260807
source_equal_overall,B0-MB,hit5,0.06491234448516253,-0.014483502709429583,0.1470526036601173,2000,20260807
source_equal_overall,B0-MB,precision5,0.03385509382102665,0.012216068031862136,0.05736917628591694,2000,20260807
source_equal_overall,B0-MB,recall5,0.04776131571095596,-0.01815095775381982,0.11814539489201074,2000,20260807
