held_out_source,inner_validation_source,tactic_lambda,b0_lambda,campaign_macro_ndcg5,two_source_mean_ndcg5,selected,training_rows,validation_rows
attack_flow,ctid,0.2,0.4,0.1696176773380919,0.17456635565877532,0,109,263
attack_flow,ctid,0.3,0.4,0.16752344420007254,0.16486055096830438,0,109,263
attack_flow,ctid,0.4,0.4,0.16720069649765468,0.16432917667994779,0,109,263
attack_flow,ctid,0.5,0.4,0.16976267098818618,0.16892486054226596,0,109,263
attack_flow,ctid,0.6,0.4,0.17080153851021956,0.16743758662248978,0,109,263
attack_flow,ctid,0.7,0.4,0.17209378060869246,0.17303288499933073,0,109,263
attack_flow,ctid,0.8,0.4,0.17217718306905552,0.17291650673127662,0,109,263
attack_flow,ctid,0.9,0.4,0.17179147530962932,0.17148272664361536,0,109,263
attack_flow,ctid,1.0,0.4,0.16508372659026507,0.16758748996260386,0,109,263
attack_flow,ctid,0.0,0.5,0.17121133329040839,0.17412353982509138,0,109,263
attack_flow,ctid,0.1,0.5,0.16936325870736424,0.1731995025335693,0,109,263
attack_flow,ctid,0.2,0.5,0.17014317929778125,0.17343885164122766,0,109,263
attack_flow,ctid,0.3,0.5,0.17270568376923462,0.1743207811281845,0,109,263
attack_flow,ctid,0.4,0.5,0.17339941203551462,0.17464384253683005,0,109,263
attack_flow,ctid,0.5,0.5,0.17427921946602676,0.17494859606546692,0,109,263
attack_flow,ctid,0.6,0.5,0.17492725715100652,0.1744840525014109,0,109,263
attack_flow,ctid,0.7,0.5,0.17255706484877953,0.1732989563502974,0,109,263
attack_flow,ctid,0.8,0.5,0.17588354538314027,0.17474177615691977,0,109,263
attack_flow,ctid,0.9,0.5,0.1760052303534372,0.17480261864206822,0,109,263
attack_flow,ctid,1.0,0.5,0.17435354636354156,0.17390521861040298,0,109,263
attack_flow,ctid,0.0,0.6,0.18242871004290678,0.17836882361025888,0,109,263
attack_flow,ctid,0.1,0.6,0.1804120746888968,0.1773605059332539,0,109,263
attack_flow,ctid,0.2,0.6,0.17957312228896744,0.17680587954667,0,109,263
attack_flow,ctid,0.3,0.6,0.17963188101457658,0.17688160081333615,0,109,263
attack_flow,ctid,0.4,0.6,0.18120336625740846,0.1776673434347521,0,109,263
attack_flow,ctid,0.5,0.6,0.18198505257957878,0.17783776613527924,0,109,263
attack_flow,ctid,0.6,0.6,0.18386140881021468,0.17877594425059717,0,109,263
attack_flow,ctid,0.7,0.6,0.18498825115863468,0.17929412904466696,0,109,263
attack_flow,ctid,0.8,0.6,0.1869770759081896,0.18021698338272701,0,109,263
attack_flow,ctid,0.9,0.6,0.1891429413470675,0.18129991610216595,0,109,263
attack_flow,ctid,1.0,0.6,0.19277975031038191,0.18311832058382316,0,109,263
attack_flow,ctid,0.0,0.7,0.1898968349072022,0.18174731539522937,0,109,263
attack_flow,ctid,0.1,0.7,0.1898968349072022,0.18174731539522937,0,109,263
attack_flow,ctid,0.2,0.7,0.19012478764813331,0.18186129176569493,0,109,263
attack_flow,ctid,0.3,0.7,0.18983994447571872,0.18171887017948762,0,109,263
attack_flow,ctid,0.4,0.7,0.1906237649289182,0.18203922236936995,0,109,263
attack_flow,ctid,0.5,0.7,0.1919336420469468,0.18269416092838425,0,109,263
attack_flow,ctid,0.6,0.7,0.1933085728740179,0.1833816263419198,0,109,263
attack_flow,ctid,0.7,0.7,0.19313049362939055,0.18368615592155185,0,109,263
attack_flow,ctid,0.8,0.7,0.19329360236703913,0.18370104025459014,0,109,263
attack_flow,ctid,0.9,0.7,0.1932004635508524,0.18360923446635655,0,109,263
attack_flow,ctid,1.0,0.7,0.19328533726562114,0.1836516713237409,0,109,263
attack_flow,ctid,0.0,0.8,0.1939096398666616,0.18400905900440137,0,109,263
attack_flow,ctid,0.1,0.8,0.1939096398666616,0.18400905900440137,0,109,263
attack_flow,ctid,0.2,0.8,0.1939096398666616,0.18400905900440137,0,109,263
attack_flow,ctid,0.3,0.8,0.1939096398666616,0.18400905900440137,0,109,263
attack_flow,ctid,0.4,0.8,0.19395512752140517,0.18403180283177317,0,109,263
attack_flow,ctid,0.5,0.8,0.19389482263925234,0.18400165039069674,0,109,263
attack_flow,ctid,0.6,0.8,0.19389482263925234,0.18400165039069674,0,109,263
attack_flow,ctid,0.7,0.8,0.1938955122217606,0.18400199518195087,0,109,263
attack_flow,ctid,0.8,0.8,0.19400375197946165,0.18405611506080138,0,109,263
attack_flow,ctid,0.9,0.8,0.19406251070507077,0.18408549442360594,0,109,263
attack_flow,ctid,1.0,0.8,0.19422950918838092,0.18416899366526102,0,109,263
attack_flow,ctid,0.0,0.9,0.19427925702024187,0.1841938675811915,1,109,263
attack_flow,ctid,0.1,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.2,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.3,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.4,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.5,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.6,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.7,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.8,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.9,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,1.0,0.9,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.0,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.1,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.2,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.3,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.4,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.5,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.6,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.7,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.8,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,0.9,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,ctid,1.0,1.0,0.19427925702024187,0.1841938675811915,0,109,263
attack_flow,stockpile,0.0,0.0,0.10502015342477039,0.11253265700159876,0,263,109
attack_flow,stockpile,0.1,0.0,0.10499257914426215,0.10868026552325356,0,263,109
attack_flow,stockpile,0.2,0.0,0.10021268470764134,0.10454631630692196,0,263,109
attack_flow,stockpile,0.3,0.0,0.09747090218923511,0.10310161083971617,0,263,109
attack_flow,stockpile,0.4,0.0,0.0993056030287661,0.10372412552730792,0,263,109
attack_flow,stockpile,0.5,0.0,0.07807870998439038,0.090405069589678,0,263,109
attack_flow,stockpile,0.6,0.0,0.08071424157236559,0.08950683732258385,0,263,109
attack_flow,stockpile,0.7,0.0,0.0864501412140682,0.09131159727341068,0,263,109
attack_flow,stockpile,0.8,0.0,0.089734335557599,0.09114885590194383,0,263,109
attack_flow,stockpile,0.9,0.0,0.08117087341917613,0.08605273739554808,0,263,109
attack_flow,stockpile,1.0,0.0,0.04651105439547272,0.0511945102588452,0,263,109
attack_flow,stockpile,0.0,0.1,0.13641037546746443,0.13497669204217816,0,263,109
attack_flow,stockpile,0.1,0.1,0.13365331308947587,0.13334192872717054,0,263,109
attack_flow,stockpile,0.2,0.1,0.13948566042940844,0.13631483077814702,0,263,109
attack_flow,stockpile,0.3,0.1,0.1328722377242322,0.1329633166590954,0,263,109
attack_flow,stockpile,0.4,0.1,0.13726063307962202,0.13626000128997945,0,263,109
attack_flow,stockpile,0.5,0.1,0.12153217600792184,0.13105410639371212,0,263,109
attack_flow,stockpile,0.6,0.1,0.12275789605912506,0.1318091525061493,0,263,109
attack_flow,stockpile,0.7,0.1,0.1358158951610698,0.13779600867922995,0,263,109
attack_flow,stockpile,0.8,0.1,0.1440728911996897,0.14314854068895339,0,263,109
attack_flow,stockpile,0.9,0.1,0.1434397342778545,0.142659941053393,0,263,109
attack_flow,stockpile,1.0,0.1,0.13247266232736832,0.12348212525270762,0,263,109
attack_flow,stockpile,0.0,0.2,0.14843231990643985,0.1497731098625911,0,263,109
attack_flow,stockpile,0.1,0.2,0.1483352895630343,0.14844960569556087,0,263,109
attack_flow,stockpile,0.2,0.2,0.1631319480080762,0.15532199952747006,0,263,109
attack_flow,stockpile,0.3,0.2,0.16923050760050826,0.1600599586247371,0,263,109
attack_flow,stockpile,0.4,0.2,0.17223596463627333,0.16271933417887416,0,263,109
attack_flow,stockpile,0.5,0.2,0.16065035031812086,0.15772821583950822,0,263,109
attack_flow,stockpile,0.6,0.2,0.16245079783365274,0.15895202156373522,0,263,109
attack_flow,stockpile,0.7,0.2,0.16679090278206507,0.16379395104171246,0,263,109
attack_flow,stockpile,0.8,0.2,0.16339634778675874,0.1625970633917335,0,263,109
attack_flow,stockpile,0.9,0.2,0.16326866834185552,0.1618177493184476,0,263,109
attack_flow,stockpile,1.0,0.2,0.1531640798444453,0.1487081811670103,0,263,109
attack_flow,stockpile,0.0,0.3,0.16728223516624,0.16694255206669312,0,263,109
attack_flow,stockpile,0.1,0.3,0.16522581947115042,0.16487545904725692,0,263,109
attack_flow,stockpile,0.2,0.3,0.17041701520515856,0.16652173339138715,0,263,109
attack_flow,stockpile,0.3,0.3,0.1543605854832482,0.15891794150712452,0,263,109
attack_flow,stockpile,0.4,0.3,0.15973330958715587,0.16181039743413356,0,263,109
attack_flow,stockpile,0.5,0.3,0.16221795960025673,0.16408831811332553,0,263,109
attack_flow,stockpile,0.6,0.3,0.1630941448351559,0.16393855715977718,0,263,109
attack_flow,stockpile,0.7,0.3,0.16745180369952978,0.16738157524202218,0,263,109
attack_flow,stockpile,0.8,0.3,0.16744576034136258,0.16573839202783272,0,263,109
attack_flow,stockpile,0.9,0.3,0.16350833995356828,0.16683619680920553,0,263,109
attack_flow,stockpile,1.0,0.3,0.16068615565664532,0.15842728063404093,0,263,109
attack_flow,stockpile,0.0,0.4,0.17626195758875782,0.17283299253010082,0,263,109
attack_flow,stockpile,0.1,0.4,0.1760961792347023,0.1727336808999756,0,263,109
attack_flow,stockpile,0.2,0.4,0.1795150339794587,0.17456635565877532,0,263,109
attack_flow,stockpile,0.3,0.4,0.16219765773653624,0.16486055096830438,0,263,109
attack_flow,stockpile,0.4,0.4,0.16145765686224087,0.16432917667994779,0,263,109
attack_flow,stockpile,0.5,0.4,0.16808705009634578,0.16892486054226596,0,263,109
attack_flow,stockpile,0.6,0.4,0.16407363473476,0.16743758662248978,0,263,109
attack_flow,stockpile,0.7,0.4,0.17397198938996897,0.17303288499933073,0,263,109
attack_flow,stockpile,0.8,0.4,0.1736558303934977,0.17291650673127662,0,263,109
attack_flow,stockpile,0.9,0.4,0.17117397797760137,0.17148272664361536,0,263,109
attack_flow,stockpile,1.0,0.4,0.17009125333494268,0.16758748996260386,0,263,109
attack_flow,stockpile,0.0,0.5,0.17703574635977437,0.17412353982509138,0,263,109
attack_flow,stockpile,0.1,0.5,0.17703574635977437,0.1731995025335693,0,263,109
attack_flow,stockpile,0.2,0.5,0.17673452398467407,0.17343885164122766,0,263,109
attack_flow,stockpile,0.3,0.5,0.17593587848713435,0.1743207811281845,0,263,109
attack_flow,stockpile,0.4,0.5,0.17588827303814547,0.17464384253683005,0,263,109
attack_flow,stockpile,0.5,0.5,0.17561797266490706,0.17494859606546692,0,263,109
attack_flow,stockpile,0.6,0.5,0.17404084785181528,0.1744840525014109,0,263,109
attack_flow,stockpile,0.7,0.5,0.17404084785181528,0.1732989563502974,0,263,109
attack_flow,stockpile,0.8,0.5,0.17360000693069924,0.17474177615691977,0,263,109
attack_flow,stockpile,0.9,0.5,0.17360000693069924,0.17480261864206822,0,263,109
attack_flow,stockpile,1.0,0.5,0.17345689085726443,0.17390521861040298,0,263,109
attack_flow,stockpile,0.0,0.6,0.17430893717761098,0.17836882361025888,0,263,109
attack_flow,stockpile,0.1,0.6,0.17430893717761098,0.1773605059332539,0,263,109
attack_flow,stockpile,0.2,0.6,0.17403863680437257,0.17680587954667,0,263,109
attack_flow,stockpile,0.3,0.6,0.1741313206120957,0.17688160081333615,0,263,109
attack_flow,stockpile,0.4,0.6,0.1741313206120957,0.1776673434347521,0,263,109
attack_flow,stockpile,0.5,0.6,0.1736904796909797,0.17783776613527924,0,263,109
attack_flow,stockpile,0.6,0.6,0.1736904796909797,0.17877594425059717,0,263,109
attack_flow,stockpile,0.7,0.6,0.17360000693069924,0.17929412904466696,0,263,109
attack_flow,stockpile,0.8,0.6,0.17345689085726443,0.18021698338272701,0,263,109
attack_flow,stockpile,0.9,0.6,0.17345689085726443,0.18129991610216595,0,263,109
attack_flow,stockpile,1.0,0.6,0.17345689085726443,0.18311832058382316,0,263,109
attack_flow,stockpile,0.0,0.7,0.17359779588325652,0.18174731539522937,0,263,109
attack_flow,stockpile,0.1,0.7,0.17359779588325652,0.18174731539522937,0,263,109
attack_flow,stockpile,0.2,0.7,0.17359779588325652,0.18186129176569493,0,263,109
attack_flow,stockpile,0.3,0.7,0.17359779588325652,0.18171887017948762,0,263,109
attack_flow,stockpile,0.4,0.7,0.1734546798098217,0.18203922236936995,0,263,109
attack_flow,stockpile,0.5,0.7,0.1734546798098217,0.18269416092838425,0,263,109
attack_flow,stockpile,0.6,0.7,0.1734546798098217,0.1833816263419198,0,263,109
attack_flow,stockpile,0.7,0.7,0.17424181821371315,0.18368615592155185,0,263,109
attack_flow,stockpile,0.8,0.7,0.17410847814214114,0.18370104025459014,0,263,109
attack_flow,stockpile,0.9,0.7,0.17401800538186069,0.18360923446635655,0,263,109
attack_flow,stockpile,1.0,0.7,0.17401800538186069,0.1836516713237409,0,263,109
attack_flow,stockpile,0.0,0.8,0.17410847814214114,0.18400905900440137,0,263,109
attack_flow,stockpile,0.1,0.8,0.17410847814214114,0.18400905900440137,0,263,109
attack_flow,stockpile,0.2,0.8,0.17410847814214114,0.18400905900440137,0,263,109
attack_flow,stockpile,0.3,0.8,0.17410847814214114,0.18400905900440137,0,263,109
attack_flow,stockpile,0.4,0.8,0.17410847814214114,0.18403180283177317,0,263,109
attack_flow,stockpile,0.5,0.8,0.17410847814214114,0.18400165039069674,0,263,109
attack_flow,stockpile,0.6,0.8,0.17410847814214114,0.18400165039069674,0,263,109
attack_flow,stockpile,0.7,0.8,0.17410847814214114,0.18400199518195087,0,263,109
attack_flow,stockpile,0.8,0.8,0.17410847814214114,0.18405611506080138,0,263,109
attack_flow,stockpile,0.9,0.8,0.17410847814214114,0.18408549442360594,0,263,109
attack_flow,stockpile,1.0,0.8,0.17410847814214114,0.18416899366526102,0,263,109
attack_flow,stockpile,0.0,0.9,0.17410847814214114,0.1841938675811915,1,263,109
attack_flow,stockpile,0.1,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.2,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.3,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.4,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.5,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.6,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.7,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.8,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.9,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,1.0,0.9,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.0,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.1,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.2,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.3,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.4,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.5,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.6,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.7,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.8,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,0.9,1.0,0.17410847814214114,0.1841938675811915,0,263,109
attack_flow,stockpile,1.0,1.0,0.17410847814214114,0.1841938675811915,0,263,109
ctid,attack_flow,0.0,0.0,0.07250524568143417,0.10422453894431116,0,109,412
ctid,attack_flow,0.1,0.0,0.06867835735889746,0.09950691333671474,0,109,412
ctid,attack_flow,0.2,0.0,0.0690186240938087,0.09474707597127914,0,109,412
ctid,attack_flow,0.3,0.0,0.06883017465286088,0.09702173287822125,0,109,412
ctid,attack_flow,0.4,0.0,0.06908952007077139,0.09789106695716424,0,109,412
ctid,attack_flow,0.5,0.0,0.05498146831092424,0.10039131100613992,0,109,412
ctid,attack_flow,0.6,0.0,0.05250859964309656,0.09952783146764722,0,109,412
ctid,attack_flow,0.7,0.0,0.05139293157183847,0.10265178848105508,0,109,412
ctid,attack_flow,0.8,0.0,0.04991011158390272,0.09384635967448951,0,109,412
ctid,attack_flow,0.9,0.0,0.050840025968379374,0.09040643244537469,0,109,412
ctid,attack_flow,1.0,0.0,0.027243319745313046,0.021884687257427662,0,109,412
ctid,attack_flow,0.0,0.1,0.08646895256731899,0.11281304431564838,0,109,412
ctid,attack_flow,0.1,0.1,0.08687209633496004,0.11341486445932294,0,109,412
ctid,attack_flow,0.2,0.1,0.0917544765720337,0.11438166896939621,0,109,412
ctid,attack_flow,0.3,0.1,0.08646852117638457,0.11276113633890757,0,109,412
ctid,attack_flow,0.4,0.1,0.0856750610791078,0.10926209785305233,0,109,412
ctid,attack_flow,0.5,0.1,0.08266187173483733,0.10650796539366071,0,109,412
ctid,attack_flow,0.6,0.1,0.08041782595800183,0.10709313488998146,0,109,412
ctid,attack_flow,0.7,0.1,0.08172506131263858,0.11663900907940722,0,109,412
ctid,attack_flow,0.8,0.1,0.07509536280984636,0.10782259952574805,0,109,412
ctid,attack_flow,0.9,0.1,0.073531018329206,0.11679020369262834,0,109,412
ctid,attack_flow,1.0,0.1,0.05458904289162981,0.07476168973014206,0,109,412
ctid,attack_flow,0.0,0.2,0.1186214127960986,0.13992432852153597,0,109,412
ctid,attack_flow,0.1,0.2,0.12128815377853222,0.14372694029944855,0,109,412
ctid,attack_flow,0.2,0.2,0.12454657730139271,0.14594901756644818,0,109,412
ctid,attack_flow,0.3,0.2,0.12671173373518968,0.14600959364329535,0,109,412
ctid,attack_flow,0.4,0.2,0.12590574969174548,0.14868353927376318,0,109,412
ctid,attack_flow,0.5,0.2,0.1318968704909529,0.162496130219563,0,109,412
ctid,attack_flow,0.6,0.2,0.13599519806956167,0.16713837468577886,0,109,412
ctid,attack_flow,0.7,0.2,0.1512334453312298,0.17417261666347117,0,109,412
ctid,attack_flow,0.8,0.2,0.1658017195578917,0.1823449167106902,0,109,412
ctid,attack_flow,0.9,0.2,0.17219262179009975,0.1795560673134341,0,109,412
ctid,attack_flow,1.0,0.2,0.1702709060541402,0.16117314213498826,0,109,412
ctid,attack_flow,0.0,0.3,0.17326485347033294,0.1849595871099562,0,109,412
ctid,attack_flow,0.1,0.3,0.17414499642830444,0.1871493363135262,0,109,412
ctid,attack_flow,0.2,0.3,0.17442083966226685,0.18648661547802742,0,109,412
ctid,attack_flow,0.3,0.3,0.17677454619630342,0.1875924914533994,0,109,412
ctid,attack_flow,0.4,0.3,0.17929355087766202,0.18866235630039202,0,109,412
ctid,attack_flow,0.5,0.3,0.1847136522066235,0.19819965825736574,0,109,412
ctid,attack_flow,0.6,0.3,0.18805482181123026,0.20051028367140925,0,109,412
ctid,attack_flow,0.7,0.3,0.19101270374631565,0.19561816522445466,0,109,412
ctid,attack_flow,0.8,0.3,0.19594219933196483,0.19243803873306686,0,109,412
ctid,attack_flow,0.9,0.3,0.19691153120705177,0.19259098652263557,0,109,412
ctid,attack_flow,1.0,0.3,0.1877137537512342,0.17412241600641334,0,109,412
ctid,attack_flow,0.0,0.4,0.1971048188283215,0.1965014951175677,0,109,412
ctid,attack_flow,0.1,0.4,0.19559050354534113,0.19716648531917602,0,109,412
ctid,attack_flow,0.2,0.4,0.1929455461585534,0.19567291086892286,0,109,412
ctid,attack_flow,0.3,0.4,0.19263332699137017,0.19439534383576484,0,109,412
ctid,attack_flow,0.4,0.4,0.19365617912090402,0.18846278022852903,0,109,412
ctid,attack_flow,0.5,0.4,0.194460409664276,0.193295241964003,0,109,412
ctid,attack_flow,0.6,0.4,0.20265748081115925,0.19770215865657242,0,109,412
ctid,attack_flow,0.7,0.4,0.20608414918711523,0.19981513113748794,0,109,412
ctid,attack_flow,0.8,0.4,0.20692940019917305,0.19674323649401249,0,109,412
ctid,attack_flow,0.9,0.4,0.2119101027845838,0.19272690830668104,0,109,412
ctid,attack_flow,1.0,0.4,0.21054928683447183,0.1888654033409362,0,109,412
ctid,attack_flow,0.0,0.5,0.20643084366600747,0.19340599412652482,0,109,412
ctid,attack_flow,0.1,0.5,0.20496664570705395,0.18891737201663866,0,109,412
ctid,attack_flow,0.2,0.5,0.20440738512016327,0.18843476537013143,0,109,412
ctid,attack_flow,0.3,0.5,0.208465389761071,0.19076787954137742,0,109,412
ctid,attack_flow,0.4,0.5,0.21285653134112842,0.19473074843442312,0,109,412
ctid,attack_flow,0.5,0.5,0.2138912261459409,0.20139473995507248,0,109,412
ctid,attack_flow,0.6,0.5,0.21714698240491503,0.20331679926547624,0,109,412
ctid,attack_flow,0.7,0.5,0.21797179631032737,0.19837339565375156,0,109,412
ctid,attack_flow,0.8,0.5,0.2212743175732684,0.19770825035138262,0,109,412
