held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,F4-Equal,Conti PWC,3,0.15642624200758548,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,F4-Equal,Conti Ransomware,14,0.2122479786140691,0.5714285714285714,0.1285714285714286,0.2857142857142857
attack_flow,F4-Equal,DFIR - BumbleBee Round 2,12,0.37696618018987266,0.6666666666666666,0.20000000000000004,0.4166666666666667
attack_flow,F4-Equal,Equifax Breach,8,0.09166835607441842,0.25,0.05,0.10416666666666666
attack_flow,F4-Equal,FIN13 Case 1,28,0.22136929326188928,0.5714285714285714,0.14285714285714285,0.2738095238095238
attack_flow,F4-Equal,FIN13 Case 2,13,0.18388610302981462,0.6153846153846154,0.13846153846153847,0.24358974358974358
attack_flow,F4-Equal,Gootloader,28,0.3109733912819187,0.5,0.12142857142857144,0.27976190476190477
attack_flow,F4-Equal,Hancitor DLL,18,0.3747720605761966,0.8333333333333334,0.23333333333333334,0.4074074074074074
attack_flow,F4-Equal,Ivanti Vulnerabilities,5,0.3177920307470178,0.8,0.24000000000000005,0.4333333333333333
attack_flow,F4-Equal,JP Morgan Breach,8,0.0,0.0,0.0,0.0
attack_flow,F4-Equal,MITRE NERVE,7,0.3104566878652702,0.5714285714285714,0.17142857142857146,0.2857142857142857
attack_flow,F4-Equal,Maastricht University Ransomware,10,0.4240873278140274,1.0,0.24000000000000005,0.5166666666666666
attack_flow,F4-Equal,Mac Malware Steals Crypto,3,0.19525216184614927,0.6666666666666666,0.20000000000000004,0.3333333333333333
attack_flow,F4-Equal,Marriott Breach,4,0.0,0.0,0.0,0.0
attack_flow,F4-Equal,Muddy Water,8,0.7408215693473638,0.875,0.325,0.7708333333333334
attack_flow,F4-Equal,NotPetya,13,0.14884122822910298,0.46153846153846156,0.1076923076923077,0.17948717948717946
attack_flow,F4-Equal,OceanLotus,20,0.23195723912809196,0.4,0.13,0.25
attack_flow,F4-Equal,REvil,18,0.10428416133839032,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F4-Equal,Ragnar Locker,12,0.21066965282484654,0.25,0.08333333333333333,0.2222222222222222
attack_flow,F4-Equal,SWIFT Heist,4,0.14943073702152088,0.5,0.15000000000000002,0.25
attack_flow,F4-Equal,SearchAwesome Adware,10,0.07467327241126057,0.4,0.08,0.13333333333333333
attack_flow,F4-Equal,Shamoon,18,0.04034262056385615,0.2222222222222222,0.044444444444444446,0.07407407407407407
attack_flow,F4-Equal,SolarWinds,16,0.04966806158142569,0.125,0.025,0.05208333333333333
attack_flow,F4-Equal,Sony Malware,12,0.14757664692858122,0.4166666666666667,0.08333333333333333,0.13888888888888887
attack_flow,F4-Equal,Target Breach,8,0.2599027813239467,0.5,0.125,0.25
attack_flow,F4-Equal,Tesla Kubernetes Breach,3,0.5274753062627383,1.0,0.20000000000000004,0.611111111111111
attack_flow,F4-Equal,Uber Breach,6,0.33683056180562126,0.6666666666666666,0.13333333333333333,0.25
attack_flow,F4-Equal,WhisperGate,16,0.2656535311228367,0.6875,0.17500000000000002,0.32291666666666663
attack_flow,F4-NoPrior,Black Basta Ransomware,24,0.26340786559220336,0.5,0.125,0.2569444444444444
attack_flow,F4-NoPrior,CISA AA22-138B VMWare Workspace (Alt),8,0.1923548437361893,0.625,0.125,0.22916666666666666
attack_flow,F4-NoPrior,CISA AA22-138B VMWare Workspace (TA1),8,0.3266433990956823,0.625,0.125,0.3125
attack_flow,F4-NoPrior,CISA AA22-138B VMWare Workspace (TA2),10,0.33536754722849876,0.7,0.2,0.4333333333333333
attack_flow,F4-NoPrior,CISA Iranian APT,21,0.34653599843130845,0.8095238095238095,0.21904761904761907,0.4206349206349206
attack_flow,F4-NoPrior,Cobalt Kitty Campaign,11,0.4052481891223321,0.5454545454545454,0.16363636363636364,0.37878787878787884
attack_flow,F4-NoPrior,Conti CISA Alert,5,0.09385574520455128,0.2,0.04,0.06666666666666667
