held_out_source,inner_validation_source,seed,epoch,lambda,campaign_macro_ndcg5,five_seed_two_source_mean_ndcg5,selected,training_rows,validation_rows
attack_flow,stockpile,45,100,0.5,0.12612496439798046,0.10990937375478316,0,263,109
attack_flow,stockpile,45,100,0.6,0.10541370364427823,0.10569816159901453,0,263,109
attack_flow,stockpile,45,100,0.7,0.10400040465420883,0.09421690931793268,0,263,109
attack_flow,stockpile,45,100,0.8,0.07748390334595759,0.09089976242310094,0,263,109
attack_flow,stockpile,45,100,0.9,0.08921721267449927,0.09249281662897997,0,263,109
attack_flow,stockpile,45,100,1.0,0.07941466810084154,0.09003348191363365,0,263,109
attack_flow,stockpile,46,20,0.0,0.16107131525788845,0.12909526090771803,1,263,109
attack_flow,stockpile,46,20,0.1,0.14216686215525107,0.11532274919935392,0,263,109
attack_flow,stockpile,46,20,0.2,0.14268261073096852,0.11271685316271732,0,263,109
attack_flow,stockpile,46,20,0.3,0.1382663372566238,0.1085544552937601,0,263,109
attack_flow,stockpile,46,20,0.4,0.11502272442927798,0.10074912520507158,0,263,109
attack_flow,stockpile,46,20,0.5,0.07306423480263645,0.08883744558367905,0,263,109
attack_flow,stockpile,46,20,0.6,0.06745697383525842,0.09186195945541707,0,263,109
attack_flow,stockpile,46,20,0.7,0.07887631520462207,0.0952717814484387,0,263,109
attack_flow,stockpile,46,20,0.8,0.07713505052082012,0.09301322828913723,0,263,109
attack_flow,stockpile,46,20,0.9,0.06607760772144408,0.08991180082812036,0,263,109
attack_flow,stockpile,46,20,1.0,0.06662380796959808,0.09150092132437845,0,263,109
attack_flow,stockpile,46,40,0.0,0.16107131525788845,0.12909526090771803,0,263,109
attack_flow,stockpile,46,40,0.1,0.13483629329031951,0.11596853359186499,0,263,109
attack_flow,stockpile,46,40,0.2,0.14065825570698548,0.11606652313419925,0,263,109
attack_flow,stockpile,46,40,0.3,0.13782468168644776,0.11420046285446957,0,263,109
attack_flow,stockpile,46,40,0.4,0.12135480035369145,0.10818370723753792,0,263,109
attack_flow,stockpile,46,40,0.5,0.10378233418319113,0.1006381501213182,0,263,109
attack_flow,stockpile,46,40,0.6,0.08479853196505775,0.09190409950648123,0,263,109
attack_flow,stockpile,46,40,0.7,0.06689522238152257,0.09132743582101387,0,263,109
attack_flow,stockpile,46,40,0.8,0.05272670344609208,0.08988374195045862,0,263,109
attack_flow,stockpile,46,40,0.9,0.053740929465288106,0.0885098621343221,0,263,109
attack_flow,stockpile,46,40,1.0,0.053143741055405265,0.09052523341108018,0,263,109
attack_flow,stockpile,46,60,0.0,0.16107131525788845,0.12909526090771803,0,263,109
attack_flow,stockpile,46,60,0.1,0.14204019692231043,0.11624644830238984,0,263,109
attack_flow,stockpile,46,60,0.2,0.14231911387583915,0.11567623990156468,0,263,109
attack_flow,stockpile,46,60,0.3,0.13593777282680278,0.11236070454676439,0,263,109
attack_flow,stockpile,46,60,0.4,0.1279260453210666,0.11052702249779496,0,263,109
attack_flow,stockpile,46,60,0.5,0.1072356553797187,0.10532150521312766,0,263,109
attack_flow,stockpile,46,60,0.6,0.07864802143026942,0.09342171508718454,0,263,109
attack_flow,stockpile,46,60,0.7,0.07407964284609109,0.09124811894391104,0,263,109
attack_flow,stockpile,46,60,0.8,0.057646358657533474,0.08905642747946589,0,263,109
attack_flow,stockpile,46,60,0.9,0.05419382053084845,0.09039287993225141,0,263,109
attack_flow,stockpile,46,60,1.0,0.05625757472980964,0.08838031970629541,0,263,109
attack_flow,stockpile,46,80,0.0,0.16107131525788845,0.12909526090771803,0,263,109
attack_flow,stockpile,46,80,0.1,0.1409739345535123,0.11694680678067075,0,263,109
attack_flow,stockpile,46,80,0.2,0.13580222783872642,0.11533794369456238,0,263,109
attack_flow,stockpile,46,80,0.3,0.1333662287031018,0.11231922360237794,0,263,109
attack_flow,stockpile,46,80,0.4,0.13083703595667148,0.11134956551972638,0,263,109
attack_flow,stockpile,46,80,0.5,0.12533332293191798,0.10833768284902527,0,263,109
attack_flow,stockpile,46,80,0.6,0.11535050657536428,0.103898286465629,0,263,109
attack_flow,stockpile,46,80,0.7,0.060132623745394,0.09252547997850334,0,263,109
attack_flow,stockpile,46,80,0.8,0.06086989355479428,0.09205211665426269,0,263,109
attack_flow,stockpile,46,80,0.9,0.06309549846446477,0.09433028448486036,0,263,109
attack_flow,stockpile,46,80,1.0,0.06598019492615853,0.0964203780241733,0,263,109
