held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,TR,SWIFT Heist,4,0.09440593212882142,0.3,0.060000000000000005,0.125
attack_flow,TR,SearchAwesome Adware,10,0.22062608986310236,0.54,0.10800000000000001,0.22999999999999998
attack_flow,TR,Shamoon,18,0.11884252120734283,0.35555555555555557,0.07555555555555556,0.1259259259259259
attack_flow,TR,SolarWinds,16,0.10729030539149403,0.35000000000000003,0.07750000000000001,0.12916666666666665
attack_flow,TR,Sony Malware,12,0.020266857502256035,0.10000000000000002,0.02,0.03333333333333333
attack_flow,TR,Target Breach,8,0.029329920376422278,0.07500000000000001,0.015,0.025
attack_flow,TR,Tesla Kubernetes Breach,3,0.0,0.0,0.0,0.0
attack_flow,TR,Uber Breach,6,0.0,0.0,0.0,0.0
attack_flow,TR,WhisperGate,16,0.1089259974041203,0.3,0.065,0.125
ctid,LSTM,apt29::unknown,63,0.09723209291806348,0.3555555555555555,0.08,0.13862433862433862
ctid,LSTM,carbanak::unknown,19,0.22451267453881799,0.6105263157894737,0.1368421052631579,0.2719298245614035
ctid,LSTM,fin6::unknown,16,0.09992830743015435,0.2375,0.0475,0.08958333333333333
ctid,LSTM,fin7::unknown,8,0.06392114885236978,0.175,0.035,0.058333333333333334
ctid,LSTM,menu_pass::unknown,10,0.01640791697099652,0.08,0.016,0.026666666666666665
ctid,LSTM,oilrig::unknown,35,0.18851622308807886,0.5428571428571428,0.1337142857142857,0.24666666666666665
ctid,LSTM,sandworm::unknown,31,0.30678196196547736,0.6129032258064516,0.16129032258064516,0.3204301075268817
ctid,LSTM,turla_carbon::unknown,23,0.38177805428584854,0.782608695652174,0.2417391304347826,0.42898550724637685
ctid,LSTM,turla_snake::unknown,26,0.2968391747078921,0.8153846153846154,0.21384615384615385,0.3628205128205128
ctid,LSTM,wizard_spider::unknown,32,0.3154624588796012,0.63125,0.16125,0.321875
ctid,TR,apt29::unknown,63,0.05835003931016861,0.20952380952380953,0.04507936507936509,0.07619047619047618
ctid,TR,carbanak::unknown,19,0.05423516150291321,0.16842105263157894,0.03578947368421053,0.07368421052631578
ctid,TR,fin6::unknown,16,0.14374097964358434,0.4625,0.11000000000000001,0.18333333333333332
ctid,TR,fin7::unknown,8,0.004538544813433817,0.025,0.005,0.008333333333333333
ctid,TR,menu_pass::unknown,10,0.12571651175874435,0.4,0.084,0.15666666666666668
ctid,TR,oilrig::unknown,35,0.11673656918809644,0.3371428571428572,0.07428571428571429,0.14
ctid,TR,sandworm::unknown,31,0.1505157735210463,0.3741935483870968,0.08258064516129032,0.15698924731182795
ctid,TR,turla_carbon::unknown,23,0.18346800540555097,0.4782608695652174,0.1182608695652174,0.20434782608695654
ctid,TR,turla_snake::unknown,26,0.13873346170459258,0.43846153846153846,0.09384615384615386,0.16153846153846155
ctid,TR,wizard_spider::unknown,32,0.12060034202060144,0.3375,0.07250000000000001,0.14583333333333334
