held_out_source,method,campaign_id,rows,ndcg5,hit5,precision5,recall5
attack_flow,K,WhisperGate,16,0.12443810650505094,0.3125,0.0625,0.125
attack_flow,T,Black Basta Ransomware,24,0.18801234387089305,0.4583333333333333,0.11666666666666668,0.22916666666666666
attack_flow,T,CISA AA22-138B VMWare Workspace (Alt),8,0.47888372458517886,1.0,0.275,0.6041666666666666
attack_flow,T,CISA AA22-138B VMWare Workspace (TA1),8,0.2356824851964359,0.625,0.125,0.20833333333333331
attack_flow,T,CISA AA22-138B VMWare Workspace (TA2),10,0.6240870419971362,1.0,0.26,0.55
attack_flow,T,CISA Iranian APT,21,0.3604143316012496,0.9047619047619048,0.2285714285714286,0.44444444444444436
attack_flow,T,Cobalt Kitty Campaign,11,0.22995960528316403,0.5454545454545454,0.16363636363636364,0.36363636363636365
attack_flow,T,Conti CISA Alert,5,0.04692787260227564,0.2,0.04,0.06666666666666667
attack_flow,T,Conti PWC,3,0.07821312100379274,0.3333333333333333,0.06666666666666667,0.1111111111111111
attack_flow,T,Conti Ransomware,14,0.25924423791827483,0.6428571428571429,0.14285714285714285,0.32142857142857145
attack_flow,T,DFIR - BumbleBee Round 2,12,0.14724003843377229,0.5,0.11666666666666668,0.20833333333333334
attack_flow,T,Equifax Breach,8,0.09671320180863541,0.25,0.05,0.1875
attack_flow,T,FIN13 Case 1,28,0.09895008419712374,0.2857142857142857,0.0642857142857143,0.1130952380952381
attack_flow,T,FIN13 Case 2,13,0.07195801500737653,0.23076923076923078,0.04615384615384616,0.08974358974358973
attack_flow,T,Gootloader,28,0.14385205204059606,0.39285714285714285,0.07857142857142858,0.22023809523809526
attack_flow,T,Hancitor DLL,18,0.31355529807201626,0.8333333333333334,0.1888888888888889,0.32407407407407407
attack_flow,T,Ivanti Vulnerabilities,5,0.19927570298656513,0.6,0.16,0.26666666666666666
attack_flow,T,JP Morgan Breach,8,0.059299428192324054,0.25,0.05,0.125
attack_flow,T,MITRE NERVE,7,0.20216100763677208,0.5714285714285714,0.1142857142857143,0.3095238095238095
attack_flow,T,Maastricht University Ransomware,10,0.28580691743444764,0.7,0.2,0.35
attack_flow,T,Mac Malware Steals Crypto,3,0.31285248401517096,0.6666666666666666,0.13333333333333333,0.2222222222222222
attack_flow,T,Marriott Breach,4,0.21467247075380402,0.75,0.15000000000000002,0.4583333333333333
attack_flow,T,Muddy Water,8,0.2769753375142566,0.5,0.125,0.2916666666666667
attack_flow,T,NotPetya,13,0.06560983577389666,0.23076923076923078,0.04615384615384616,0.07692307692307693
attack_flow,T,OceanLotus,20,0.19105717278870785,0.55,0.13,0.275
attack_flow,T,REvil,18,0.01644899505365918,0.05555555555555555,0.011111111111111112,0.018518518518518517
attack_flow,T,Ragnar Locker,12,0.16154645433712608,0.3333333333333333,0.06666666666666667,0.13888888888888887
attack_flow,T,SWIFT Heist,4,0.17769707234595608,0.75,0.15000000000000002,0.29166666666666663
attack_flow,T,SearchAwesome Adware,10,0.2659165496040571,0.7,0.14,0.31666666666666665
attack_flow,T,Shamoon,18,0.14158338758968497,0.3333333333333333,0.06666666666666668,0.1111111111111111
attack_flow,T,SolarWinds,16,0.04451644165716226,0.1875,0.037500000000000006,0.0625
attack_flow,T,Sony Malware,12,0.03910656050189637,0.08333333333333333,0.016666666666666666,0.027777777777777776
attack_flow,T,Target Breach,8,0.025263418312568446,0.125,0.025,0.041666666666666664
attack_flow,T,Tesla Kubernetes Breach,3,0.0,0.0,0.0,0.0
attack_flow,T,Uber Breach,6,0.0,0.0,0.0,0.0
attack_flow,T,WhisperGate,16,0.12443810650505094,0.3125,0.0625,0.125
ctid,A,apt29::unknown,63,0.06906535115122331,0.2222222222222222,0.044444444444444446,0.07407407407407407
ctid,A,carbanak::unknown,19,0.17843070389393548,0.5263157894736842,0.11578947368421054,0.22807017543859648
ctid,A,fin6::unknown,16,0.11280918713140418,0.4375,0.08750000000000001,0.16666666666666666
ctid,A,fin7::unknown,8,0.025263418312568446,0.125,0.025,0.041666666666666664
ctid,A,menu_pass::unknown,10,0.09674679834891693,0.3,0.06000000000000001,0.1
ctid,A,oilrig::unknown,35,0.2214340144641241,0.5142857142857142,0.11428571428571428,0.21428571428571427
ctid,A,sandworm::unknown,31,0.2265067854507288,0.5161290322580645,0.12258064516129033,0.23118279569892472
ctid,A,turla_carbon::unknown,23,0.278090368067041,0.6086956521739131,0.17391304347826086,0.3115942028985507
ctid,A,turla_snake::unknown,26,0.14375200434196453,0.46153846153846156,0.1076923076923077,0.17948717948717946
ctid,A,wizard_spider::unknown,32,0.2072261267709649,0.53125,0.125,0.22916666666666666
ctid,A0,apt29::unknown,63,0.11889607305198817,0.3492063492063492,0.0761904761904762,0.13227513227513227
ctid,A0,carbanak::unknown,19,0.17775060957767672,0.5789473684210527,0.12631578947368424,0.25438596491228066
ctid,A0,fin6::unknown,16,0.04849077015034285,0.1875,0.037500000000000006,0.07291666666666666
ctid,A0,fin7::unknown,8,0.058659840752844555,0.125,0.025,0.041666666666666664
ctid,A0,menu_pass::unknown,10,0.0,0.0,0.0,0.0
ctid,A0,oilrig::unknown,35,0.17891102370875084,0.5142857142857142,0.13142857142857145,0.24285714285714285
ctid,A0,sandworm::unknown,31,0.24371795284130246,0.6129032258064516,0.16774193548387098,0.3333333333333333
ctid,A0,turla_carbon::unknown,23,0.34705697354498527,0.782608695652174,0.24347826086956523,0.43478260869565216
ctid,A0,turla_snake::unknown,26,0.31490851562430194,0.8461538461538461,0.2076923076923077,0.34615384615384615
ctid,A0,wizard_spider::unknown,32,0.266253592177398,0.65625,0.17500000000000002,0.3489583333333333
ctid,CO,apt29::unknown,63,0.05726631849342116,0.20634920634920634,0.044444444444444446,0.07671957671957672
ctid,CO,carbanak::unknown,19,0.0,0.0,0.0,0.0
ctid,CO,fin6::unknown,16,0.1534478472211699,0.5625,0.1125,0.20833333333333331
ctid,CO,fin7::unknown,8,0.0,0.0,0.0,0.0
ctid,CO,menu_pass::unknown,10,0.01815417925373527,0.1,0.02,0.03333333333333333
ctid,CO,oilrig::unknown,35,0.0987973155128868,0.34285714285714286,0.08,0.1333333333333333
ctid,CO,sandworm::unknown,31,0.0,0.0,0.0,0.0
ctid,CO,turla_carbon::unknown,23,0.015786242829335016,0.08695652173913043,0.017391304347826087,0.02898550724637681
ctid,CO,turla_snake::unknown,26,0.0,0.0,0.0,0.0
ctid,CO,wizard_spider::unknown,32,0.013085609540832778,0.0625,0.0125,0.026041666666666664
ctid,K,apt29::unknown,63,0.0742887922850821,0.25396825396825395,0.05396825396825397,0.09259259259259259
ctid,K,carbanak::unknown,19,0.15833394618318217,0.42105263157894735,0.09473684210526316,0.15789473684210525
ctid,K,fin6::unknown,16,0.07181311100165762,0.25,0.05,0.08333333333333333
ctid,K,fin7::unknown,8,0.0,0.0,0.0,0.0
ctid,K,menu_pass::unknown,10,0.07653606369886216,0.2,0.04,0.06666666666666667
ctid,K,oilrig::unknown,35,0.1699668591603758,0.42857142857142855,0.10285714285714286,0.17142857142857143
ctid,K,sandworm::unknown,31,0.269649423157618,0.6129032258064516,0.1548387096774194,0.28494623655913975
ctid,K,turla_carbon::unknown,23,0.2650396611109781,0.5652173913043478,0.14782608695652175,0.2608695652173913
ctid,K,turla_snake::unknown,26,0.11466815719707629,0.4230769230769231,0.08461538461538462,0.14102564102564102
ctid,K,wizard_spider::unknown,32,0.25004999160745445,0.5625,0.1375,0.265625
ctid,T,apt29::unknown,63,0.06906535115122331,0.2222222222222222,0.044444444444444446,0.07407407407407407
ctid,T,carbanak::unknown,19,0.17843070389393548,0.5263157894736842,0.11578947368421054,0.22807017543859648
ctid,T,fin6::unknown,16,0.11280918713140418,0.4375,0.08750000000000001,0.16666666666666666
